snapshot_utc,kickoff_utc,home,away,game,book,market,side,point,price
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,fanduel,spreads,HOU,-2.5,-115
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,fanduel,totals,Over,45.5,-114
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,fanduel,totals,Under,45.5,-106
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,lowvig,h2h,CIN,,130
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,lowvig,h2h,HOU,,-150
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,lowvig,spreads,CIN,2.5,103
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,lowvig,spreads,HOU,-2.5,-114
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,lowvig,totals,Over,46.0,-107
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,lowvig,totals,Under,46.0,-107
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,mybookieag,h2h,CIN,,120
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,mybookieag,h2h,HOU,,-154
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,mybookieag,spreads,CIN,3.0,-120
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,mybookieag,spreads,HOU,-3.0,100
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,mybookieag,totals,Over,46.0,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,HOU,CIN,CIN@HOU,mybookieag,totals,Under,46.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betonlineag,spreads,CIN,-2.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betonlineag,spreads,PIT,2.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betonlineag,totals,Over,46.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betonlineag,totals,Under,46.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betrivers,h2h,CIN,,-137
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betrivers,h2h,PIT,,114
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betrivers,spreads,CIN,-2.5,-113
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betrivers,spreads,PIT,2.5,-108
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betrivers,totals,Over,46.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betrivers,totals,Under,46.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betus,spreads,CIN,-2.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betus,spreads,PIT,2.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betus,totals,Over,46.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,betus,totals,Under,46.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,draftkings,h2h,CIN,,-135
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,draftkings,h2h,PIT,,114
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,draftkings,spreads,CIN,-2.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,draftkings,spreads,PIT,2.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,draftkings,totals,Over,45.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,draftkings,totals,Under,45.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,fanduel,h2h,CIN,,-130
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,fanduel,h2h,PIT,,110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,fanduel,spreads,CIN,-2.5,-106
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,fanduel,spreads,PIT,2.5,-114
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,fanduel,totals,Over,46.5,-105
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,fanduel,totals,Under,46.5,-115
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,lowvig,spreads,CIN,-2.5,-105
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,lowvig,spreads,PIT,2.5,-105
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,lowvig,totals,Over,46.0,-107
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,PIT,CIN,CIN@PIT,lowvig,totals,Under,46.0,-107
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betmgm,h2h,CLE,,340
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betmgm,h2h,TB,,-450
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betmgm,spreads,CLE,8.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betmgm,spreads,TB,-8.5,-108
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betmgm,totals,Over,41.5,-108
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betmgm,totals,Under,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betonlineag,h2h,CLE,,320
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betonlineag,h2h,TB,,-405
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betonlineag,spreads,CLE,8.5,-115
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betonlineag,spreads,TB,-8.5,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betonlineag,totals,Over,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betonlineag,totals,Under,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betrivers,h2h,CLE,,330
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betrivers,h2h,TB,,-455
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betrivers,spreads,CLE,8.5,-114
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betrivers,spreads,TB,-8.5,-107
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betrivers,totals,Over,41.0,-113
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betrivers,totals,Under,41.0,-108
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betus,h2h,CLE,,325
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betus,h2h,TB,,-405
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betus,spreads,CLE,9.0,-120
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betus,spreads,TB,-9.0,100
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betus,totals,Over,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,betus,totals,Under,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,bovada,h2h,CLE,,315
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,bovada,h2h,TB,,-420
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,bovada,spreads,CLE,8.0,-115
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,bovada,spreads,TB,-8.0,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,bovada,totals,Over,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,bovada,totals,Under,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,draftkings,h2h,CLE,,340
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,draftkings,h2h,TB,,-440
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,draftkings,spreads,CLE,8.5,-112
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,draftkings,spreads,TB,-8.5,-108
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,draftkings,totals,Over,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,draftkings,totals,Under,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,fanduel,h2h,CLE,,360
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,fanduel,h2h,TB,,-460
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,fanduel,spreads,CLE,8.5,-122
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,fanduel,spreads,TB,-8.5,100
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,fanduel,totals,Over,41.5,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,fanduel,totals,Under,41.5,-115
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,lowvig,h2h,CLE,,320
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,lowvig,h2h,TB,,-405
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,lowvig,spreads,CLE,9.0,-118
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,lowvig,spreads,TB,-9.0,107
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,lowvig,totals,Over,41.5,-107
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,lowvig,totals,Under,41.5,-107
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,mybookieag,h2h,CLE,,310
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,mybookieag,h2h,TB,,-450
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,mybookieag,spreads,CLE,8.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,mybookieag,spreads,TB,-8.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,mybookieag,totals,Over,41.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,TB,CLE,CLE@TB,mybookieag,totals,Under,41.5,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betmgm,h2h,BUF,,-225
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betmgm,h2h,DET,,188
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betmgm,spreads,BUF,-5.5,-108
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betmgm,spreads,DET,5.5,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betmgm,totals,Over,55.0,-108
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betmgm,totals,Under,55.0,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betonlineag,h2h,BUF,,-241
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betonlineag,h2h,DET,,201
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betonlineag,spreads,BUF,-5.5,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betonlineag,spreads,DET,5.5,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betonlineag,totals,Over,55.0,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betonlineag,totals,Under,55.0,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betrivers,h2h,BUF,,-240
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betrivers,h2h,DET,,190
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betrivers,spreads,BUF,-5.0,-109
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betrivers,spreads,DET,5.0,-112
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betrivers,totals,Over,54.5,-108
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betrivers,totals,Under,54.5,-113
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betus,h2h,BUF,,-235
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betus,h2h,DET,,200
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betus,spreads,BUF,-5.5,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betus,spreads,DET,5.5,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betus,totals,Over,55.0,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,betus,totals,Under,55.0,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,bovada,h2h,BUF,,-235
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,bovada,h2h,DET,,195
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,bovada,spreads,BUF,-5.5,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,bovada,spreads,DET,5.5,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,bovada,totals,Over,55.0,-115
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,bovada,totals,Under,55.0,-105
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,draftkings,h2h,BUF,,-238
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,draftkings,h2h,DET,,195
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,draftkings,spreads,BUF,-4.5,-118
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,draftkings,spreads,DET,4.5,-102
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,draftkings,totals,Over,54.5,-118
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,draftkings,totals,Under,54.5,-102
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,fanduel,h2h,BUF,,-240
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,fanduel,h2h,DET,,198
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,fanduel,spreads,BUF,-4.5,-115
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,fanduel,spreads,DET,4.5,-105
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,fanduel,totals,Over,54.5,-114
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,fanduel,totals,Under,54.5,-106
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,lowvig,h2h,BUF,,-241
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,lowvig,h2h,DET,,201
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,lowvig,spreads,BUF,-5.5,-101
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,lowvig,spreads,DET,5.5,-109
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,lowvig,totals,Over,55.0,-105
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,lowvig,totals,Under,55.0,-109
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,mybookieag,h2h,BUF,,-228
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,mybookieag,h2h,DET,,182
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,mybookieag,spreads,BUF,-4.5,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,mybookieag,spreads,DET,4.5,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,mybookieag,totals,Over,55.0,-110
2026-09-17T04:56:55Z,2026-09-18T00:15:00Z,BUF,DET,DET@BUF,mybookieag,totals,Under,55.0,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betmgm,h2h,GB,,-185
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betmgm,h2h,NYJ,,150
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betmgm,spreads,GB,-3.5,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betmgm,spreads,NYJ,3.5,-112
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betmgm,totals,Over,44.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betmgm,totals,Under,44.5,-108
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betonlineag,h2h,GB,,-173
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betonlineag,h2h,NYJ,,152
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betonlineag,spreads,GB,-3.5,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betonlineag,spreads,NYJ,3.5,-115
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betonlineag,totals,Over,44.5,-107
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betonlineag,totals,Under,44.5,-113
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betrivers,h2h,GB,,-200
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betrivers,h2h,NYJ,,163
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betrivers,spreads,GB,-3.5,-109
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betrivers,spreads,NYJ,3.5,-112
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betrivers,totals,Over,44.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betrivers,totals,Under,44.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betus,h2h,GB,,-175
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betus,h2h,NYJ,,150
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betus,spreads,GB,-3.5,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betus,spreads,NYJ,3.5,-115
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betus,totals,Over,44.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,betus,totals,Under,44.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,bovada,h2h,GB,,-175
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,bovada,h2h,NYJ,,150
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,bovada,spreads,GB,-3.0,-115
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,bovada,spreads,NYJ,3.0,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,bovada,totals,Over,44.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,bovada,totals,Under,44.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,draftkings,h2h,GB,,-192
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,draftkings,h2h,NYJ,,160
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,draftkings,spreads,GB,-3.5,-112
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,draftkings,spreads,NYJ,3.5,-108
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,draftkings,totals,Over,44.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,draftkings,totals,Under,44.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,fanduel,h2h,GB,,-174
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,fanduel,h2h,NYJ,,146
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,fanduel,spreads,GB,-3.5,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,fanduel,spreads,NYJ,3.5,-115
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,fanduel,totals,Over,44.5,-115
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,fanduel,totals,Under,44.5,-105
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,lowvig,h2h,GB,,-173
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,lowvig,h2h,NYJ,,152
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,lowvig,spreads,GB,-3.0,-112
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,lowvig,spreads,NYJ,3.0,101
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,lowvig,totals,Over,44.5,-104
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,lowvig,totals,Under,44.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,mybookieag,h2h,GB,,-190
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,mybookieag,h2h,NYJ,,147
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,mybookieag,spreads,GB,-3.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,mybookieag,spreads,NYJ,3.5,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,mybookieag,totals,Over,45.0,-110
2026-09-17T04:56:55Z,2026-09-20T17:00:00Z,NYJ,GB,GB@NYJ,mybookieag,totals,Under,45.0,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betonlineag,spreads,HOU,-2.5,-115
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betonlineag,spreads,IND,2.5,-105
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betonlineag,totals,Over,44.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betonlineag,totals,Under,44.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betrivers,h2h,HOU,,-143
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betrivers,h2h,IND,,118
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betrivers,spreads,HOU,-2.5,-113
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betrivers,spreads,IND,2.5,-108
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betrivers,totals,Over,44.5,-112
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betrivers,totals,Under,44.5,-109
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betus,spreads,HOU,-2.5,-115
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betus,spreads,IND,2.5,-105
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betus,totals,Over,44.5,-110
2026-09-17T04:56:55Z,2026-09-27T17:00:00Z,IND,HOU,HOU@IND,betus,totals,Under,44.5,-110
